Newman et al. (2015, HESS) daily data for MICHIGAN RIVER NEAR CAMERON PASS, CO.
Source: PREC and TEMP [(TEMP_MIN+TEMP_MAX)/2]: DAYMET - PET: Priestly-Taylor
1.0000000    ! dt in "days" (all data in mm/day)
YYYY   MM   DD   HH      PREC      TEMP       PET     Q_OBS
1996   12   01   24     12.75    -12.66      0.49      0.33
1996   12   02   24      6.49    -17.18      0.41      0.32
1996   12   03   24      0.00    -15.19      0.47      0.32
1996   12   04   24      0.00    -18.52      0.41      0.32
1996   12   05   24     16.16    -10.67      0.51      0.31
1996   12   06   24      5.92    -12.62      0.46      0.30
1996   12   07   24      3.17    -12.07      0.47      0.30
1996   12   08   24      0.00     -1.04      0.63      0.30
1996   12   09   24      0.00     -0.40      0.66      0.30
1996   12   10   24      5.64     -4.94      0.60      0.30
1996   12   11   24     13.55     -8.65      0.52      0.30
1996   12   12   24      7.25     -6.24      0.56      0.30
1996   12   13   24      6.75     -6.55      0.50      0.30
1996   12   14   24      0.00    -16.11      0.41      0.30
1996   12   15   24      8.69    -20.18      0.35      0.30
1996   12   16   24     14.39    -20.76      0.33      0.30
1996   12   17   24      0.00    -28.34      0.25      0.30
1996   12   18   24      3.40    -25.52      0.28      0.30
1996   12   19   24      7.40    -16.81      0.38      0.30
1996   12   20   24      5.04    -13.80      0.41      0.30
1996   12   21   24     11.55    -10.88      0.46      0.30
1996   12   22   24     13.46    -11.60      0.46      0.30
1996   12   23   24      8.67    -15.19      0.39      0.29
1996   12   24   24      8.16    -14.89      0.41      0.29
1996   12   25   24      8.33     -9.18      0.50      0.29
1996   12   26   24      9.00     -7.03      0.55      0.28
1996   12   27   24      5.00     -8.18      0.53      0.28
1996   12   28   24      5.00     -9.58      0.50      0.27
1996   12   29   24      0.00     -4.12      0.54      0.27
1996   12   30   24      0.00     -6.21      0.55      0.27
1996   12   31   24      0.00     -5.17      0.56      0.27
1997   01   01   24      0.00     -1.79      0.67      0.27
1997   01   02   24      0.00      2.29      0.76      0.27
1997   01   03   24     15.95     -7.35      0.53      0.27
1997   01   04   24      2.51    -18.89      0.40      0.27
1997   01   05   24      0.00    -15.91      0.46      0.27
1997   01   06   24      0.00    -19.16      0.42      0.27
1997   01   07   24      0.00    -16.84      0.44      0.27
1997   01   08   24      3.04    -16.27      0.45      0.27
1997   01   09   24     11.49    -13.01      0.46      0.27
1997   01   10   24     28.99    -10.38      0.48      0.27
1997   01   11   24     15.91    -20.88      0.40      0.27
1997   01   12   24     15.91    -20.30      0.41      0.26
1997   01   13   24     12.24    -10.19      0.58      0.25
1997   01   14   24      9.30     -9.88      0.59      0.25
1997   01   15   24      5.79    -13.42      0.53      0.25
1997   01   16   24      0.00    -13.23      0.60      0.24
1997   01   17   24      0.00    -11.58      0.63      0.24
1997   01   18   24      0.00     -5.16      0.79      0.24
1997   01   19   24      0.73     -2.27      0.79      0.24
1997   01   20   24      0.00     -4.64      0.84      0.24
1997   01   21   24      0.00    -13.46      0.66      0.24
1997   01   22   24      0.00    -13.97      0.59      0.24
1997   01   23   24      3.37    -11.20      0.66      0.24
1997   01   24   24      0.00    -17.04      0.51      0.24
1997   01   25   24     11.04    -10.74      0.71      0.24
1997   01   26   24     12.91     -5.64      0.70      0.24
1997   01   27   24     11.55    -11.73      0.72      0.24
1997   01   28   24     13.79     -9.67      0.83      0.24
1997   01   29   24      5.79     -8.97      0.86      0.24
1997   01   30   24      0.00     -5.73      1.06      0.24
1997   01   31   24      0.00     -2.87      1.11      0.24
1997   02   01   24      0.00     -5.11      1.03      0.24
1997   02   02   24      0.00     -5.79      1.15      0.24
1997   02   03   24      0.00    -17.02      0.84      0.24
1997   02   04   24      0.00    -14.92      0.93      0.24
1997   02   05   24      7.29     -9.63      1.02      0.24
1997   02   06   24      0.00    -14.36      1.03      0.24
1997   02   07   24      0.00    -15.20      1.03      0.24
1997   02   08   24      0.00    -11.88      1.19      0.24
1997   02   09   24      0.00    -12.15      1.20      0.24
1997   02   10   24      0.00    -10.00      1.32      0.23
1997   02   11   24      0.00     -9.36      1.12      0.23
1997   02   12   24      3.00     -8.18      1.23      0.22
1997   02   13   24      0.00    -14.38      1.21      0.22
1997   02   14   24      0.00    -13.23      1.14      0.22
1997   02   15   24      4.75     -8.61      0.96      0.21
1997   02   16   24      0.00     -3.48      1.85      0.21
1997   02   17   24      0.00     -1.86      1.74      0.21
1997   02   18   24      4.66    -10.54      1.24      0.21
1997   02   19   24      0.00     -8.76      1.73      0.21
1997   02   20   24      0.00    -14.28      1.31      0.21
1997   02   21   24      0.00    -15.38      1.29      0.21
1997   02   22   24      0.00    -15.36      1.49      0.21
1997   02   23   24      0.00    -14.87      1.47      0.21
1997   02   24   24      0.00    -13.95      1.63      0.21
1997   02   25   24      0.00     -9.45      1.90      0.21
1997   02   26   24      3.13    -10.14      1.27      0.21
1997   02   27   24      0.00    -10.96      1.42      0.21
1997   02   28   24      6.92    -13.16      1.24      0.21
1997   03   01   24      0.00    -14.36      1.40      0.21
1997   03   02   24      4.61     -5.80      1.87      0.21
1997   03   03   24      0.00    -12.64      1.20      0.20
1997   03   04   24      0.00    -16.37      1.40      0.20
1997   03   05   24      3.92    -12.23      1.58      0.20
1997   03   06   24      6.21     -5.21      2.15      0.20
1997   03   07   24      0.00     -5.04      2.48      0.20
1997   03   08   24      0.00     -6.66      1.97      0.20
1997   03   09   24      0.00     -7.24      2.60      0.20
1997   03   10   24      0.00     -1.75      2.88      0.20
1997   03   11   24      0.00      1.02      3.52      0.20
1997   03   12   24      0.00      1.31      3.10      0.19
1997   03   13   24      0.00    -10.31      2.46      0.20
1997   03   14   24      7.29    -13.88      1.04      0.20
1997   03   15   24      9.91     -2.99      2.27      0.20
1997   03   16   24      0.00      2.39      3.45      0.20
1997   03   17   24      0.00     -3.46      2.91      0.20
1997   03   18   24      0.00     -4.29      3.25      0.20
1997   03   19   24      0.00      1.27      3.93      0.21
1997   03   20   24      0.00      3.67      4.31      0.21
1997   03   21   24      0.00      1.17      3.61      0.21
1997   03   22   24      0.00      0.51      4.00      0.21
1997   03   23   24      0.00      2.52      3.98      0.21
1997   03   24   24      0.00    -12.45      2.79      0.21
1997   03   25   24      0.00    -11.03      3.14      0.21
1997   03   26   24      0.00     -0.69      4.43      0.21
1997   03   27   24      0.00     -5.21      3.44      0.21
1997   03   28   24      7.75     -5.00      3.09      0.21
1997   03   29   24      0.00    -11.27      2.53      0.21
1997   03   30   24      0.00     -3.53      4.23      0.21
1997   03   31   24      7.57     -0.82      3.29      0.21
1997   04   01   24     10.57     -7.43      2.44      0.21
1997   04   02   24      6.36     -8.83      1.95      0.21
1997   04   03   24      6.28      0.14      3.86      0.21
1997   04   04   24     10.78     -6.15      2.74      0.21
1997   04   05   24      7.13    -15.86      1.63      0.21
1997   04   06   24      9.13    -13.68      2.08      0.21
1997   04   07   24      0.00     -8.26      3.16      0.21
1997   04   08   24      4.74     -6.97      2.68      0.21
1997   04   09   24     10.74     -6.74      3.17      0.21
1997   04   10   24      5.00    -16.36      2.25      0.21
1997   04   11   24      5.00    -17.43      2.32      0.21
1997   04   12   24      5.00    -15.38      2.58      0.21
1997   04   13   24     10.65    -12.68      2.91      0.21
1997   04   14   24      2.41     -7.14      3.54      0.21
1997   04   15   24      0.00     -1.62      4.06      0.21
1997   04   16   24      0.00     -0.66      5.11      0.21
1997   04   17   24      0.00      1.59      5.87      0.22
1997   04   18   24      0.00      2.56      5.74      0.22
1997   04   19   24      0.00      2.67      5.31      0.23
1997   04   20   24     12.79     -0.05      2.86      0.24
1997   04   21   24      7.75     -6.61      1.76      0.24
1997   04   22   24     10.33     -5.09      3.37      0.25
1997   04   23   24      8.33     -2.27      3.92      0.25
1997   04   24   24     24.80     -8.47      1.41      0.27
1997   04   25   24      9.67     -3.63      4.40      0.27
1997   04   26   24      7.80     -4.49      4.25      0.27
1997   04   27   24      2.70     -1.57      5.62      0.27
1997   04   28   24     11.55      0.07      2.91      0.27
1997   04   29   24     19.67     -5.14      2.78      0.27
1997   04   30   24     12.55     -5.45      2.77      0.27
1997   05   01   24     12.64     -6.64      3.55      0.27
1997   05   02   24      9.48     -6.67      3.23      0.27
1997   05   03   24      0.00     -2.05      5.75      0.27
1997   05   04   24      0.00      3.02      7.05      0.27
1997   05   05   24      0.00      4.25      7.46      0.29
1997   05   06   24      0.00      6.31      7.37      0.32
1997   05   07   24      0.00      0.81      6.25      0.33
1997   05   08   24      0.00      0.17      6.32      0.35
1997   05   09   24      0.00      2.91      7.40      0.39
1997   05   10   24      0.00      3.80      7.55      0.45
1997   05   11   24      2.18     -0.60      5.50      0.55
1997   05   12   24      0.00     -0.72      6.61      0.79
1997   05   13   24      0.00      3.70      7.13      1.03
1997   05   14   24      4.55      0.52      3.93      1.40
1997   05   15   24      3.66      4.70      5.99      1.52
1997   05   16   24      0.00      5.55      7.91      2.06
1997   05   17   24      0.00      5.05      7.62      2.67
1997   05   18   24      0.00      2.60      6.70      3.16
1997   05   19   24      0.00      2.69      6.80      3.40
1997   05   20   24      3.66      4.58      5.97      3.46
1997   05   21   24      7.04      5.06      4.83      4.01
1997   05   22   24     16.61      0.01      2.00      4.31
1997   05   23   24      5.13      4.62      5.81      4.25
1997   05   24   24      6.75      3.90      5.17      4.31
1997   05   25   24      5.16     -0.29      3.69      3.95
1997   05   26   24     10.91     -4.37      1.81      3.58
1997   05   27   24      9.49      0.27      4.19      3.28
1997   05   28   24      8.75      2.71      4.97      3.16
1997   05   29   24     26.00     -0.61      1.80      3.22
1997   05   30   24      3.01      5.27      5.85      3.64
1997   05   31   24      0.00      8.02      9.17      4.86
1997   06   01   24      0.00      7.56      8.94      6.68
1997   06   02   24      1.37      5.72      8.21      8.50
1997   06   03   24      4.87      4.84      6.34     11.53
1997   06   04   24      0.00      9.00      9.48     13.36
1997   06   05   24      0.00      8.01      9.26     14.57
1997   06   06   24      2.00      5.28      7.03     13.36
1997   06   07   24      4.00      5.36      5.80     13.36
1997   06   08   24      6.21      2.71      4.31     13.96
1997   06   09   24      5.92      2.04      3.72     13.36
1997   06   10   24      6.75      4.93      5.82     13.36
1997   06   11   24      5.00      4.33      5.09     13.96
1997   06   12   24      6.00      4.69      6.18     12.14
1997   06   13   24      3.66      3.05      5.29     12.75
1997   06   14   24      0.00      5.54      8.78     13.36
1997   06   15   24      0.00      3.23      7.65     12.75
1997   06   16   24      3.00      3.61      6.15     12.14
1997   06   17   24      0.00      4.73      7.13     12.14
1997   06   18   24      3.21      7.38      6.72     13.36
1997   06   19   24      3.00      8.46      6.45     19.43
1997   06   20   24      0.00      7.95      8.80     25.50
1997   06   21   24      3.00      8.66      7.17     24.28
1997   06   22   24      0.00      9.92      9.85     20.64
1997   06   23   24      0.00      8.80      9.48     16.39
1997   06   24   24      0.00      4.88      8.32     13.96
1997   06   25   24      0.00      6.04      8.91     12.75
1997   06   26   24      0.00      6.98      9.16     12.75
1997   06   27   24      0.00      7.92      8.83     11.53
1997   06   28   24      0.00      8.78      9.26     11.53
1997   06   29   24      0.00      8.50      9.37     10.93
1997   06   30   24      0.00     11.21      9.08     10.32
1997   07   01   24      0.00      4.59      7.18      9.71
1997   07   02   24      0.00      7.69      9.25      9.11
1997   07   03   24      0.00      5.01      7.85      8.50
1997   07   04   24      0.00      6.62      8.96      7.89
1997   07   05   24      0.00      7.49      8.68      7.29
1997   07   06   24      0.00      9.14      9.47      7.29
1997   07   07   24      0.00      9.96      9.44      7.29
1997   07   08   24      0.00      9.48      9.01      7.29
1997   07   09   24      0.00      9.57      8.97      6.68
1997   07   10   24      0.00      9.91      8.63      6.07
1997   07   11   24      0.00      6.82      6.73      5.89
1997   07   12   24      0.00      7.84      8.01      5.46
1997   07   13   24      0.00      7.22      7.69      5.46
1997   07   14   24      0.00      8.36      9.04      5.04
1997   07   15   24      0.00     10.41      9.27      4.92
1997   07   16   24      0.00     11.32      8.78      4.67
1997   07   17   24      0.00     11.73      8.75      4.67
1997   07   18   24      0.00     10.18      8.03      4.86
1997   07   19   24      0.00      7.58      6.36      4.74
1997   07   20   24      0.00      9.64      8.42      4.86
1997   07   21   24      0.00      9.89      8.69      4.43
1997   07   22   24      0.00     10.39      8.33      4.19
1997   07   23   24      0.00     11.92      8.00      4.55
1997   07   24   24      0.00      9.13      6.86      4.55
1997   07   25   24      0.00     10.28      8.42      4.13
1997   07   26   24      0.00     10.39      8.23      3.76
1997   07   27   24      0.00      7.99      5.56      3.46
1997   07   28   24      8.04      7.89      3.93      3.40
1997   07   29   24      8.66      8.87      4.69      3.40
1997   07   30   24     13.00      8.97      5.57      3.64
1997   07   31   24     10.17      6.25      4.14      4.13
1997   08   01   24      8.00      8.43      5.89      3.70
1997   08   02   24      0.00     10.48      8.03      3.34
1997   08   03   24      0.00      9.79      7.62      3.52
1997   08   04   24      0.00     10.27      6.81      3.46
1997   08   05   24      9.00      5.88      3.11      4.49
1997   08   06   24      4.60      1.86      2.42      4.49
1997   08   07   24      0.00      5.50      7.05      3.52
1997   08   08   24      0.00      8.52      7.59      3.10
1997   08   09   24     19.29      8.19      5.14      3.10
1997   08   10   24     17.30      4.23      3.30      4.74
1997   08   11   24      5.00      3.37      4.73      4.55
1997   08   12   24      5.48      4.38      5.11      4.13
1997   08   13   24      4.86      5.32      4.84      3.70
1997   08   14   24      3.00      3.89      3.72      3.95
1997   08   15   24      0.00      9.38      7.04      3.46
1997   08   16   24      0.00      8.85      7.12      3.28
1997   08   17   24      4.00      7.12      5.33      3.16
1997   08   18   24      0.00      4.78      5.81      3.04
1997   08   19   24      1.87      7.25      6.06      2.85
1997   08   20   24      0.00      8.53      7.51      2.61
1997   08   21   24      0.00      9.79      7.23      2.37
1997   08   22   24      0.00      8.34      6.97      2.25
1997   08   23   24      0.00      9.63      7.49      2.12
1997   08   24   24      9.79      9.38      5.57      1.94
1997   08   25   24      0.00      9.86      7.03      1.88
1997   08   26   24      0.00      7.86      5.32      1.82
1997   08   27   24      0.00      9.37      6.77      1.76
1997   08   28   24      0.00      9.42      6.64      1.70
1997   08   29   24      0.00      8.75      6.29      1.76
1997   08   30   24      0.00      8.64      6.32      1.58
1997   08   31   24      4.74      8.89      5.03      1.52
1997   09   01   24      3.00      8.54      3.61      1.58
1997   09   02   24      0.00     11.01      6.76      1.46
1997   09   03   24      0.00     12.09      6.85      1.88
1997   09   04   24      0.00      7.64      5.24      2.31
1997   09   05   24      0.00      8.23      5.51      2.06
1997   09   06   24      0.00      4.88      4.27      1.88
1997   09   07   24      0.00      5.72      5.04      1.70
1997   09   08   24      0.00      7.67      5.72      1.52
1997   09   09   24      0.00      8.22      5.50      1.40
1997   09   10   24      0.00      9.09      5.74      1.27
1997   09   11   24      0.00      7.89      4.44      1.34
1997   09   12   24      0.00      6.17      4.52      1.34
1997   09   13   24      0.00      8.89      5.21      1.21
1997   09   14   24      0.00      7.55      4.37      1.09
1997   09   15   24      3.13      6.89      3.53      1.03
1997   09   16   24      0.00      3.86      3.30      1.09
1997   09   17   24      0.00      7.62      4.31      1.03
1997   09   18   24     24.82      4.75      1.91      2.25
1997   09   19   24     30.91      2.64      2.70      5.71
1997   09   20   24     29.25      4.55      3.26      7.89
1997   09   21   24      9.13      5.21      3.04      7.89
1997   09   22   24      4.40      1.81      2.40      6.07
1997   09   23   24      3.00     -0.82      1.90      5.52
1997   09   24   24      0.00      4.81      4.37      5.10
1997   09   25   24      4.00      7.06      3.72      4.55
1997   09   26   24      4.13      5.43      1.83      4.31
1997   09   27   24      0.00      2.23      3.48      3.95
1997   09   28   24      0.00      3.10      3.74      3.46
1997   09   29   24      0.00      5.49      4.06      3.04
1997   09   30   24      0.00      6.73      4.07      2.79
1997   10   01   24      0.00      7.05      4.06      2.55
1997   10   02   24      4.00      5.85      2.83      2.37
1997   10   03   24      0.54      1.79      2.52      2.55
1997   10   04   24      0.00      5.09      3.69      2.19
1997   10   05   24      0.00      7.77      3.81      1.94
1997   10   06   24      0.00      5.24      3.43      1.82
1997   10   07   24      0.00      5.33      3.30      1.70
1997   10   08   24      4.74     -4.97      1.32      1.70
1997   10   09   24      0.00      1.42      2.90      1.64
1997   10   10   24      0.00      5.75      3.14      1.58
1997   10   11   24     13.78      1.30      2.33      1.40
1997   10   12   24     13.78    -10.74      1.25      1.21
1997   10   13   24      5.48    -10.54      1.15      1.34
1997   10   14   24      0.00     -1.94      2.42      1.76
1997   10   15   24      0.00     -0.40      2.45      1.46
1997   10   16   24      0.00      1.39      2.53      1.34
1997   10   17   24      0.00      3.02      2.56      1.27
1997   10   18   24      0.00      1.64      2.21      1.21
1997   10   19   24      0.00      2.65      2.34      1.15
1997   10   20   24      6.75      0.56      1.70      1.09
1997   10   21   24      0.00     -2.07      1.70      1.03
1997   10   22   24      0.00      0.19      1.91      0.97
1997   10   23   24      9.64     -3.14      1.22      0.91
1997   10   24   24     10.39    -12.61      0.97      0.97
1997   10   25   24      7.96    -14.48      0.94      0.97
1997   10   26   24      3.75     -9.62      1.21      0.91
1997   10   27   24      0.00     -2.53      1.67      0.61
1997   10   28   24      0.00     -2.75      1.51      0.61
1997   10   29   24      0.00     -2.07      1.28      0.73
1997   10   30   24      0.00     -3.15      1.07      0.67
1997   10   31   24      8.75     -6.63      1.02      0.67
1997   11   01   24      5.24    -10.38      0.69      0.67
1997   11   02   24      0.00     -9.56      1.07      0.67
1997   11   03   24      0.00     -4.71      1.33      0.67
1997   11   04   24      0.00     -2.68      1.20      0.60
1997   11   05   24      0.00     -0.79      1.40      0.57
1997   11   06   24      0.00      0.94      1.40      0.55
1997   11   07   24      0.00      0.19      1.34      0.54
1997   11   08   24      0.00     -4.05      1.14      0.54
1997   11   09   24      3.00    -13.43      0.70      0.54
1997   11   10   24      4.13     -9.43      0.80      0.52
1997   11   11   24      8.21     -7.75      0.68      0.52
1997   11   12   24      3.66     -6.85      0.77      0.53
1997   11   13   24      7.00    -13.65      0.69      0.52
1997   11   14   24      0.00    -22.51      0.58      0.54
1997   11   15   24      0.00    -20.30      0.60      0.53
1997   11   16   24      4.82    -13.95      0.66      0.52
1997   11   17   24      5.04    -10.95      0.59      0.47
1997   11   18   24      4.36    -11.83      0.59      0.41
1997   11   19   24      7.50     -7.26      0.73      0.40
1997   11   20   24     10.55    -12.40      0.61      0.39
1997   11   21   24     13.54    -14.20      0.50      0.38
1997   11   22   24      0.00    -12.00      0.64      0.36
1997   11   23   24      4.09     -9.02      0.64      0.33
1997   11   24   24      0.00     -4.64      0.75      0.33
1997   11   25   24      0.00     -4.94      0.73      0.32
1997   11   26   24      6.48     -8.70      0.62      0.31
1997   11   27   24      0.00     -5.98      0.67      0.30
1997   11   28   24      0.00     -8.12      0.59      0.30
1997   11   29   24      0.00     -6.32      0.59      0.30
1997   11   30   24      0.00     -4.26      0.56      0.30
1997   12   01   24      5.13     -6.47      0.60      0.30
1997   12   02   24      3.00    -14.45      0.45      0.30
1997   12   03   24      0.00    -15.79      0.45      0.30
1997   12   04   24      0.00    -10.57      0.51      0.30
1997   12   05   24      0.00     -9.07      0.53      0.30
1997   12   06   24      0.00     -4.52      0.53      0.30
1997   12   07   24      7.50     -9.26      0.52      0.30
1997   12   08   24     12.54     -8.71      0.53      0.30
1997   12   09   24      8.71    -14.45      0.42      0.30
1997   12   10   24      6.79    -18.84      0.34      0.30
1997   12   11   24      0.00    -18.59      0.38      0.30
1997   12   12   24      0.00    -13.90      0.37      0.29
1997   12   13   24      0.00     -8.30      0.42      0.29
1997   12   14   24      2.00     -5.58      0.43      0.28
1997   12   15   24      3.00     -6.60      0.54      0.27
1997   12   16   24      0.00    -11.84      0.44      0.27
1997   12   17   24      0.00     -5.69      0.53      0.26
1997   12   18   24      0.00     -5.01      0.54      0.26
1997   12   19   24      0.00    -10.74      0.46      0.25
1997   12   20   24      0.00     -7.72      0.44      0.25
1997   12   21   24      0.00     -9.35      0.43      0.25
1997   12   22   24      0.00    -11.64      0.41      0.24
1997   12   23   24      0.00    -10.71      0.38      0.24
1997   12   24   24      0.00    -17.92      0.37      0.24
1997   12   25   24      0.00    -16.69      0.37      0.24
1997   12   26   24      0.00    -15.45      0.40      0.24
1997   12   27   24      5.92    -15.45      0.40      0.24
1997   12   28   24      7.25    -17.26      0.38      0.24
1997   12   29   24      9.90     -9.33      0.50      0.24
1997   12   30   24      0.00     -9.82      0.50      0.24
1997   12   31   24      0.00     -6.18      0.52      0.24
1998   01   01   24      3.92     -4.54      0.57      0.24
1998   01   02   24      0.00     -2.81      0.65      0.24
1998   01   03   24      9.53     -7.40      0.56      0.24
1998   01   04   24      0.00     -7.33      0.58      0.24
1998   01   05   24     14.61     -9.94      0.52      0.24
1998   01   06   24      0.00    -15.64      0.45      0.24
1998   01   07   24      0.00    -12.88      0.49      0.24
1998   01   08   24      0.00    -12.32      0.48      0.24
1998   01   09   24      0.00    -11.38      0.55      0.24
1998   01   10   24      5.75    -10.56      0.54      0.24
1998   01   11   24      5.91     -8.53      0.56      0.24
1998   01   12   24      9.75     -9.85      0.56      0.24
1998   01   13   24      7.91    -10.39      0.59      0.24
1998   01   14   24      0.00    -14.29      0.55      0.24
1998   01   15   24     10.75    -11.54      0.54      0.24
1998   01   16   24      7.55    -14.38      0.53      0.24
1998   01   17   24     19.55     -8.36      0.63      0.24
1998   01   18   24      4.12     -8.88      0.68      0.24
1998   01   19   24      3.00     -6.70      0.74      0.24
1998   01   20   24      0.00    -15.02      0.56      0.24
1998   01   21   24      3.00    -16.70      0.57      0.24
1998   01   22   24      4.04    -17.90      0.53      0.24
1998   01   23   24      7.79    -13.29      0.62      0.24
1998   01   24   24      3.03     -7.06      0.84      0.24
1998   01   25   24      9.13    -13.24      0.63      0.24
1998   01   26   24      0.00     -8.39      0.91      0.24
1998   01   27   24      0.00     -4.96      1.04      0.24
1998   01   28   24      0.00     -7.40      1.00      0.24
1998   01   29   24      0.00     -6.35      1.05      0.24
1998   01   30   24      0.00     -7.42      1.06      0.24
1998   01   31   24      0.00    -11.62      0.93      0.24
1998   02   01   24      0.00    -11.17      1.01      0.24
1998   02   02   24      3.00    -10.66      0.83      0.24
1998   02   03   24      0.00     -6.84      1.19      0.24
1998   02   04   24      0.00     -3.72      1.32      0.24
1998   02   05   24      6.00     -5.74      1.03      0.24
1998   02   06   24      5.00     -6.41      1.15      0.24
1998   02   07   24      5.00     -8.73      0.93      0.24
1998   02   08   24      0.00     -7.50      1.13      0.24
1998   02   09   24      7.99    -14.52      0.95      0.24
1998   02   10   24      0.00    -15.69      1.11      0.24
1998   02   11   24      0.00    -13.68      1.22      0.24
1998   02   12   24      0.00    -13.17      1.24      0.24
1998   02   13   24      0.00     -5.93      1.62      0.24
1998   02   14   24      0.00     -7.88      1.40      0.24
1998   02   15   24      0.00     -7.17      1.39      0.24
1998   02   16   24      4.92     -8.70      1.00      0.24
1998   02   17   24      4.66    -10.99      1.26      0.24
1998   02   18   24      0.00    -10.79      1.44      0.24
1998   02   19   24      0.00    -13.27      1.47      0.24
1998   02   20   24      0.00    -10.87      1.67      0.24
1998   02   21   24      0.00     -8.95      1.74      0.24
1998   02   22   24     12.03     -7.14      1.08      0.24
1998   02   23   24     15.16     -9.30      0.86      0.24
1998   02   24   24     12.25     -3.02      1.63      0.26
1998   02   25   24      9.13    -14.43      1.14      0.27
1998   02   26   24      4.13    -18.21      0.93      0.29
1998   02   27   24      0.00    -19.84      0.83      0.29
1998   02   28   24      0.00    -19.12      1.18      0.29
1998   03   01   24      8.00    -16.31      1.27      0.28
1998   03   02   24      5.40    -10.59      1.63      0.27
1998   03   03   24      8.61     -7.91      1.63      0.24
1998   03   04   24      5.13    -14.84      1.27      0.24
1998   03   05   24      4.09    -13.55      1.54      0.24
1998   03   06   24      7.75     -5.50      2.01      0.24
1998   03   07   24      0.00    -14.58      2.03      0.24
1998   03   08   24      4.00    -13.69      1.73      0.24
1998   03   09   24      0.00    -14.12      1.48      0.24
1998   03   10   24      0.00    -13.21      1.62      0.24
1998   03   11   24      0.00     -8.07      1.98      0.24
1998   03   12   24      0.00     -4.12      3.00      0.23
1998   03   13   24      0.00     -3.87      3.26      0.22
1998   03   14   24      0.00     -2.85      3.42      0.22
1998   03   15   24      0.00     -3.76      3.38      0.22
1998   03   16   24      0.00     -2.37      3.58      0.22
1998   03   17   24      0.00     -5.62      3.05      0.22
1998   03   18   24      8.51    -13.03      1.81      0.21
1998   03   19   24      0.00    -11.00      2.83      0.21
1998   03   20   24      1.17     -6.73      3.33      0.21
1998   03   21   24      0.00     -5.49      3.52      0.21
1998   03   22   24      0.00     -0.38      2.75      0.21
1998   03   23   24      0.00      1.26      3.03      0.21
1998   03   24   24      0.00      3.43      4.33      0.20
1998   03   25   24      0.00      2.11      3.87      0.21
1998   03   26   24      2.82     -2.04      2.20      0.20
1998   03   27   24      3.57     -1.78      2.48      0.19
1998   03   28   24      0.84     -3.65      3.34      0.19
1998   03   29   24      0.00    -11.24      2.84      0.19
1998   03   30   24      0.00    -13.56      2.75      0.19
1998   03   31   24      7.28    -10.06      2.45      0.19
1998   04   01   24      5.99     -4.46      3.45      0.19
1998   04   02   24     13.00     -8.20      1.47      0.19
1998   04   03   24      5.17     -3.22      3.46      0.19
1998   04   04   24      0.00     -2.95      4.48      0.20
1998   04   05   24      0.00     -4.16      3.57      0.21
1998   04   06   24      8.38     -7.09      2.16      0.21
1998   04   07   24      4.00     -4.55      3.25      0.21
1998   04   08   24      3.00     -7.43      3.00      0.21
1998   04   09   24      4.99     -4.53      3.17      0.21
1998   04   10   24      3.00     -1.48      3.84      0.21
1998   04   11   24      0.00      3.18      5.87      0.21
1998   04   12   24      9.90     -3.52      2.58      0.22
1998   04   13   24      4.66     -5.83      2.75      0.22
1998   04   14   24      6.00     -6.95      3.34      0.22
1998   04   15   24      0.00     -7.96      4.12      0.22
1998   04   16   24      7.13     -9.78      2.88      0.22
1998   04   17   24      4.00     -6.26      3.43      0.22
1998   04   18   24      7.36     -6.31      3.25      0.22
1998   04   19   24      7.88     -5.20      3.11      0.22
1998   04   20   24     13.04     -5.64      3.26      0.22
1998   04   21   24      5.92     -2.76      4.32      0.23
1998   04   22   24      0.00     -0.79      6.05      0.25
1998   04   23   24      0.00      4.42      6.88      0.31
1998   04   24   24      0.00      1.12      4.92      0.38
1998   04   25   24      2.00     -1.31      4.64      0.37
1998   04   26   24      4.00     -6.48      3.58      0.34
1998   04   27   24      1.00     -3.79      5.71      0.32
1998   04   28   24      0.00     -1.66      5.98      0.32
1998   04   29   24      0.00     -0.58      6.33      0.36
1998   04   30   24      0.00      2.03      6.33      0.39
1998   05   01   24      0.00     -0.00      5.47      0.39
1998   05   02   24      0.00      2.05      6.21      0.41
1998   05   03   24      0.00      4.42      6.98      0.61
1998   05   04   24      0.00      3.20      6.68      0.85
1998   05   05   24      0.00      0.10      5.04      0.79
1998   05   06   24      8.64     -0.73      3.57      0.61
1998   05   07   24     12.48     -0.97      3.30      0.55
1998   05   08   24     10.13     -1.62      3.85      0.52
1998   05   09   24      8.13     -1.84      4.94      0.52
1998   05   10   24      4.00      3.85      5.42      0.67
1998   05   11   24      0.00     -0.47      4.31      0.67
1998   05   12   24      0.00      2.20      6.82      0.61
1998   05   13   24      0.00      6.19      8.11      0.97
1998   05   14   24      6.00     -1.38      4.41      1.21
1998   05   15   24      6.01     -2.77      3.59      0.91
1998   05   16   24      2.00      2.96      7.50      0.91
1998   05   17   24      0.00      6.40      6.64      1.34
1998   05   18   24      0.00      5.12      7.40      1.82
1998   05   19   24      0.00      4.72      7.67      2.25
1998   05   20   24      0.00      7.22      7.46      3.04
1998   05   21   24      0.00      3.50      6.90      3.52
1998   05   22   24      0.00      1.54      6.54      2.97
1998   05   23   24      0.00      0.06      5.35      2.55
1998   05   24   24      0.00      1.33      6.49      2.49
